title,diameter,closeness,clustering,betweenness,edit count,editor count,article size,class
Humility,75,0.05570262250606615,0.01634519665267222,0.028622369356601646,1141,657,42814,B
Brighton,29,0.1311338864899249,0.053029368613871496,0.003446871870502604,4400,2041,121229,B
Surjective function,76,0.06508037813455736,0.02687661688859631,0.0639119412081135,435,259,18451,B
"Riverton, New Jersey",23,0.17675334037531992,0.07965543749852502,0.045960997144650774,250,115,41033,B
Jessica Alba,28,0.14161459140189228,0.04545783694308548,0.0026965722430272606,5441,2392,80102,B
Skin cancer,49,0.10258720779760597,0.029111362417457053,0.007015409158693334,2688,1352,50023,B
Barbara Stanwyck,32,0.10662607703056971,0.050235132809841786,0.012163869842559535,1703,729,59113,B
Follies,42,0.12911957740857768,0.0732573133389436,0.024121407139663785,840,328,108608,B
Zero-coupon bond,88,0.03070893250991384,0.020793650793650795,0.21998216337142512,199,150,7347,B
Futsal,48,0.09322798816728703,0.050115415287498744,0.009024014368716277,2352,1211,83900,B
"Henry Frederick, Prince of Wales",32,0.10823625838992602,0.028814672722235746,0.03840986556004593,416,231,22510,B
Nucleosome,53,0.06364239894853137,0.03127154415026407,0.06524983789431546,473,244,51681,B
Andrew Carnegie,45,0.12106251465903055,0.02102847670743011,0.0021301126258343804,7440,3633,103634,B
Paul Simon,48,0.078348104814044,0.015203805708739788,0.00691291565810891,3173,1818,87677,B
X-ray astronomy,40,0.09625383411671123,0.058723166511094264,0.04075964894712749,962,257,63636,B
Miami,34,0.16699345189885648,0.08282733932999012,0.0018341239753499482,7874,2927,123420,B
Hugo Sánchez,60,0.06749285780623512,0.018169809276412777,0.016510233769182394,1634,915,48126,B
Cobán,36,0.0770135220533708,0.039311732264752396,0.08619391888807038,280,149,31774,B
Simon Fraser University,36,0.09794087471608473,0.025808239797405125,0.008959776997520465,2516,1086,64810,B
Complex regional pain syndrome,56,0.07349132323406911,0.023059423137138907,0.021665777668024848,1267,625,54400,B
Charles Lyell,29,0.13124433837470859,0.023625581105475076,0.010737221484485233,1312,660,47714,B
Columbanus,48,0.0787586875936841,0.006750062847087323,0.048349647704166075,492,266,43546,B
Capitalism,34,0.14777082652451057,0.07550131493037641,0.0012037070595322125,15288,5073,206321,B
Rajiv Gandhi,84,0.07552673610831608,0.018279820765714824,0.007936432238733413,3076,1684,68320,B
Y,46,0.09448528358400991,0.020983582194753936,0.008996587964924283,1958,1164,28395,B
A Clockwork Orange (novel),69,0.05477558914794327,0.010905130605732187,0.008607582714551653,3463,2143,45918,B
MTV,69,0.08456041520643158,0.02148390887739598,0.0030814456240550753,7049,3849,157533,B
Laplace's equation,85,0.044301976869069774,0.03270565805450225,0.08551179995477172,479,285,29910,B
East Midlands,51,0.11533021736108989,0.030201842190827454,0.015350200028036519,1229,564,130639,B
Cancellation (mail),30,0.1259331420518728,0.05921383890869577,0.0630204907284398,256,124,27195,B
Nintendo,34,0.12986163782489432,0.057601251004430275,0.0012623194362079552,13101,5596,132567,B
ʻAbdu'l-Bahá,31,0.1407009641000122,0.0862369678425459,0.019446643388838475,894,347,66070,B
1989 Loma Prieta earthquake,34,0.13533252752175293,0.051909797575827664,0.004194986662966577,3431,1674,83349,B
Éamon de Valera,28,0.16749775746611129,0.08238593311922851,0.003570553935422026,3830,1491,114906,B
Super Bowl XXIX,36,0.1195871291723502,0.04563307805959543,0.016296815213820315,991,486,61094,B
Alfred Kinsey,50,0.09810795063946737,0.03655774852840672,0.011702226005122761,1715,861,42368,B
Aurangzeb,46,0.11635960055799945,0.05518767177093247,0.003406970621168912,6472,2421,145977,B
Simulated annealing,56,0.07104945529446674,0.02173986837019233,0.028393443163640567,891,494,32204,B
Shemini Atzeret,28,0.12075919384110745,0.107677572135264,0.051669745677036506,544,163,33796,B
David Suzuki,33,0.13223665645301133,0.045464773054386634,0.005357706107168052,2819,1308,46448,B
Polychlorinated biphenyl,68,0.09093954716016538,0.030006565734128385,0.013905494762579414,1744,815,105705,B
Anglo-Saxons,40,0.12068977733399892,0.03939533955141572,0.004595842629932939,4004,1698,188468,B
The Grapes of Wrath,89,0.07824571262948832,0.027265738875119253,0.008978241542037265,2706,1571,37898,B
Ommen,22,0.14068592108929315,0.043825812658137474,0.041817064523264634,646,158,39669,B
Bronx Zoo,51,0.10743946561495948,0.052093277405885985,0.016181895964971698,1506,566,115638,B
Semitic languages,40,0.1306019574489223,0.050583582953828934,0.007823117682909528,2175,923,103528,B
Arabian Peninsula,52,0.09106933067170979,0.022064176953098157,0.007076925056911791,2964,1528,57296,B
Joseph Paxton,39,0.0878077354755618,0.011334135750023601,0.05315467128285495,334,214,21329,B
"Windom, Minnesota",37,0.09967819859153548,0.038220897937024226,0.038533979462750834,540,255,20323,B
Abbasid Caliphate,64,0.09276502381007562,0.019903698218714537,0.007007364516735039,3082,1519,121998,B
"Parke County, Indiana",34,0.09341632512895363,0.04506228252885037,0.0819832520934883,282,127,48130,B
Quantum entanglement,58,0.09672437056625019,0.040099355821150734,0.009947082275448734,2231,1027,101296,B
PlayStation (console),75,0.09294184018584536,0.031350781218910266,0.0033105313107143573,6014,3160,70512,B
Transgender rights,42,0.08575645485417334,0.03319491225578797,0.022819330460039994,1021,504,118599,B
Merlin,50,0.11500653421847255,0.033227617381779026,0.004746670023571084,3730,1768,38219,B
John Kenneth Galbraith,45,0.0874205179772542,0.020402126738614454,0.01274373593005142,1632,879,77255,B
Least Developed Countries,45,0.12007469008111908,0.03130560271192717,0.009591074132346456,1716,861,24669,B
ABBA,46,0.10396231442982523,0.03462551009536138,0.0023781235314758497,8128,3876,119621,B
International Bank Account Number,59,0.09992959987254756,0.05807314154395135,0.014902745142292938,1546,712,66101,B
Abbot,64,0.053505593828062366,0.007246942492844132,0.052263424501241704,529,366,34132,B
King Kong (1933 film),55,0.09890593214961077,0.035451529154322904,0.007399044228644843,2908,1341,73264,B
Drum machine,97,0.03960947053169841,0.018230393906543685,0.06279850928335533,817,438,34561,B
"Jersey City, New Jersey",23,0.17606000472897804,0.0810214109505426,0.00406371643898938,3240,1252,168831,B
Pippi Longstocking,90,0.054379585745429906,0.015923257557387147,0.019441307293775013,1676,1004,36102,B
Foreign relations of India,47,0.08763537435811418,0.019261905908972577,0.007888153113754345,3098,1435,326539,B
Sinai Peninsula,58,0.0718646953259314,0.012477691603683849,0.015490060958990517,1566,915,31209,B
Argiope (spider),36,0.09100779179362319,0.046695745117989906,0.04412044985671222,526,248,23704,B
Taser,34,0.1324911275799559,0.05004260690328105,0.00665273842187987,2153,1076,40714,B
Day of the Dead (1985 film),66,0.06489865148758261,0.026406690041195786,0.019133554671134225,1600,812,36356,B
Henry Draper Catalogue,49,0.05275041849950325,0.007246376811594203,0.20519323671497586,175,92,15228,B
CD-R,68,0.05687549759627746,0.011260191627287015,0.02829489823678561,1088,649,27435,B
Heroin,43,0.10263711502682572,0.021349336255889896,0.002270292690386888,8108,4122,113429,B
Aitutaki,41,0.07565138877762341,0.025278731239185368,0.06814873088643536,314,193,20334,B
Hijackers in the September 11 attacks,53,0.09490744590470981,0.017937862891198815,0.010419546465754943,1881,1017,29337,B
Charles William Eliot,50,0.0680884042741535,0.03061246018354699,0.07190335408298795,512,209,39225,B
Jordan River,38,0.11184971729444837,0.036915770674871666,0.010160765508339832,1647,865,32053,B
Martina Hingis,38,0.11953561542528915,0.07012579587304033,0.004777152761659065,3915,1666,113856,B
"Lawrence Township, Cumberland County, New Jersey",11,0.2817132048619895,0.10938578329882678,0.06855400696864111,110,42,35809,B
"Bayamón, Puerto Rico",64,0.06196716974328021,0.04437052381558175,0.04406939554418073,725,374,39147,B
Aggression,43,0.09680325416257969,0.031719569690621216,0.012662596677851806,1846,791,121401,B
Discrete mathematics,56,0.07566210940121901,0.02108220678031282,0.02649644356191105,969,503,29115,B
U.S. Route 101,30,0.12222831454066033,0.031675769937971075,0.014439078250579157,1099,531,25989,B
Botulinum toxin,71,0.07786805669767696,0.02517730612044471,0.008705790982426269,2651,1487,72757,B
7-Dehydrocholesterol,27,0.11953095859636062,0.024529783574727394,0.11381957299765519,118,75,6288,B
Merlot,71,0.05687842279386498,0.0201519684004173,0.047423753562271055,654,388,42300,B
Royal Australian Air Force,24,0.1696096512321497,0.07379533124222455,0.006150006345385535,2386,864,86141,B
Amazon (company),38,0.11696840479206462,0.025141433448855843,0.0018902258693449196,8570,4231,122856,B
Hugh Laurie,42,0.13108390775067394,0.04588956933599695,0.002733903455589459,5316,2596,73142,B
The Stooges,50,0.1018242390663924,0.04584952198625241,0.010593424574303503,1819,929,44379,B
Batanes,31,0.09871340637266743,0.033817281871516724,0.02538207277926599,740,385,38207,B
Niagara River,45,0.08530867954533113,0.0234689748237182,0.033106448476792956,692,349,37340,B
Absalom,93,0.0436749018291232,0.01362860145517246,0.055576394915668986,712,430,28746,B
Emergence,48,0.07494115796678086,0.010161270305617575,0.01526257835144644,1564,864,76931,B
André Franquin,29,0.10970758709972711,0.04667364839178671,0.07311966108757552,220,121,19680,B
Kjeller Airport,17,0.16162748323108245,0.04852092352092352,0.10424369480973254,93,55,27129,B
"North Arlington, New Jersey",16,0.22224331129043323,0.1310263666927024,0.015464695435126963,583,251,59206,B
Kalevala,67,0.06649944553863511,0.02014210276251168,0.02388067952624647,1179,642,101599,B
Latin America,31,0.1502789044949733,0.07188274387091247,0.0013903356467867764,11685,4373,206822,B
King James Version,34,0.1292819220670324,0.049324471056122025,0.004627888346976747,3899,1578,110074,B
Saros (astronomy),33,0.110776687923772,0.0617961504294453,0.042365967365967365,440,210,19234,B
Montreal Expos,38,0.16259369072997804,0.09153550849736924,0.0063186949589581105,2271,905,113871,B
"Jackson, Mississippi",43,0.11861495671741953,0.04562581037027601,0.005822876872745676,3331,1382,125680,B
"Muskegon, Michigan",27,0.12438718365634778,0.03498498535398529,0.01024238909082132,1676,731,53555,B
Wave–particle duality,41,0.11780945581079631,0.04319889215454487,0.00906779398551494,1935,890,55442,B
Ethnic cleansing,36,0.11347744859306683,0.04759937492334262,0.004960369635166821,3883,1677,49652,B
Mae Whitman,53,0.07159926247605886,0.011181079946763808,0.01575131764087505,1547,899,40747,B
MSX,40,0.10865628695426988,0.03648382546445019,0.01396430938995093,1336,643,48235,B
Robert Boyle,32,0.11665556092470775,0.023034775016701602,0.004215747862020481,3812,1909,38102,B
Hasidic Judaism,34,0.11958117848910317,0.0435543271317632,0.006027738605004098,3087,1319,91359,B
Beaver,36,0.11424123424055518,0.016190062297486298,0.0032208272339117037,4997,2563,60019,B
Blues,37,0.1212690929585414,0.026108285900838024,0.0022965351026640528,7267,3364,93953,B
Seven Laws of Noah,31,0.15280032635794605,0.08065677007096402,0.006990564298885187,2261,865,39856,B
Jasper Johns,32,0.14419599524679683,0.031235444459452182,0.0060279097192998095,1987,1063,33479,B
H. L. Hunley (submarine),66,0.07376503494358659,0.017367701928857872,0.018527712948800776,1383,738,50594,B
Menachem Begin,41,0.11957447228256146,0.046331098267733406,0.007130052612697077,2472,1110,89181,B
Interlingua,36,0.1220045194023354,0.06434538470694567,0.012937556563900898,1747,615,55852,B
Seed,33,0.13405006155799695,0.029417819704642037,0.005612824339237762,2574,1234,69299,B
Stephen Baldwin,71,0.08153263970709163,0.01674580720423,0.009893846161250205,2396,1264,27060,B
Brig,76,0.04879259243482153,0.019878206229997513,0.07653740779135883,557,284,18548,B
Viet Cong,53,0.0870159768418095,0.0466747134563766,0.014619621538239215,1809,792,51310,B
University of Rochester,43,0.11193587948987656,0.051316333730084505,0.0104809469728249,2103,825,106242,B
Samhain,36,0.12937966422578864,0.04337326331180603,0.010076368765208583,1512,741,63768,B
History of physics,45,0.11690374438654533,0.06272225610697432,0.012077179526313393,2127,690,113933,B
"Bergen County, New Jersey",35,0.20146912612194876,0.1687466552679004,0.008275344219561795,2110,544,211584,B
Dermatology,33,0.12008777135874223,0.03378740294870088,0.008827873506269523,1815,896,20558,B
Super Bowl XXI,22,0.1574086444560708,0.050095533668754716,0.021572871242962744,575,271,48916,B
Ménière's disease,60,0.08895933943475812,0.0474508020821255,0.01634186391507401,1497,707,31367,B
Aaron,48,0.10668149119586862,0.021975665357122198,0.005346409197164841,3388,1683,51669,B
Hearing loss,30,0.139130773131182,0.05151424667212945,0.004415929015424618,3722,1515,131608,B
Charles Wheatstone,113,0.03287428512840886,0.008400508508855566,0.11904765937681498,413,278,44445,B
"Seaside Park, New Jersey",19,0.1921568524965676,0.13716529357718996,0.04510505218052388,215,106,52935,B
New wave music,61,0.1332288514027347,0.0972278909925702,0.005272083013780296,3447,1428,61145,B
William Hartnell,24,0.1487066704003418,0.08472344568044625,0.00994940298353915,1284,620,25930,B
Detroit Lions,37,0.1465626955193411,0.07927840162813682,0.005006113142551631,3306,1268,55134,B
Mosquito,60,0.10636439306228873,0.022677914150529676,0.002980159063045013,5574,3036,100649,B
"Hanover, New Hampshire",33,0.15444725989306385,0.07690222204758745,0.02277535994064012,541,277,26670,B
Račak massacre,21,0.13389177282743128,0.10266748299724013,0.020459614505238498,892,329,40397,B
Taut-line hitch,29,0.12263860291337834,0.06508107952417984,0.12276849502813986,241,71,12277,B
High-pass filter,35,0.10318215209698178,0.047198587051757,0.04373248109974051,354,215,17446,B
Leaving Las Vegas,70,0.051064324549185656,0.017829020136790864,0.04639857206427905,715,451,22699,B
Anime,37,0.14879148228006808,0.05463259749616621,0.002106182273831066,7150,2890,82613,B
Homestar Runner,49,0.098484595654521,0.02497732330647057,0.004069795910825883,4571,2443,39476,B
Binary tree,61,0.05751978316591432,0.025319205147565884,0.02140790758759505,1383,818,32068,B
Superconductivity,36,0.12061160687655789,0.02664095529386181,0.006725392064973362,2218,1185,60455,B
Irving Berlin,66,0.08998493930393409,0.03220738289490063,0.009120930301666514,2723,1257,91439,B
Irish Republican Army (1919–1922),27,0.14105333532057368,0.04288914578158001,0.003215647198238577,4115,2008,35276,B
Coltan,69,0.06735043197875745,0.00915909067678919,0.02498386512687378,1188,614,60818,B
"Towson, Maryland",32,0.12313193734171339,0.04286733630961039,0.01796731023277327,896,435,46715,B
Latin spelling and pronunciation,30,0.15434888607339037,0.0869524409057665,0.01208138157805353,1640,499,77514,B
Przewalski's horse,32,0.14817127481145087,0.06170220104727667,0.008512332295847691,1478,742,47360,B
Clark Gable,62,0.10011069407482394,0.03369237602957024,0.006106809220105945,3591,1595,110923,B
Molly Ringwald,59,0.07674968984286847,0.016102877280806283,0.013119001115791347,1807,1019,31710,B
Entropy,37,0.11660285678119878,0.03750552738880046,0.00452971078836983,4106,1787,107961,B
Permutation,50,0.11078914139246333,0.057779090136349534,0.012502769975713575,1623,717,72535,B
Jewish views on marriage,45,0.10942504724502128,0.052404471163651906,0.015595930877657416,1278,585,42421,B
Breast cancer,42,0.13680119754716494,0.061934446027828,0.002466715525068329,6656,2762,154138,B
Ibn Battuta,40,0.12843833929947968,0.0475952753312967,0.00390093043451055,3993,1892,104961,B
Mahjong,61,0.08800845540963904,0.025245892121115106,0.007927561469023136,3123,1438,115409,B
Chris Morris (satirist),51,0.08683697064073156,0.020387488458147616,0.015353361886722872,1440,733,34827,B
Yeshiva University,66,0.07513804445895181,0.02192666909733046,0.02030207833517107,1310,672,38740,B
Bad Religion,45,0.1262331586106511,0.06385120215304572,0.005145777680013476,3210,1478,77575,B
Jan Hus,55,0.07538887949777504,0.020718858679901767,0.0116131175695645,2108,1147,55478,B
Starfleet,39,0.10427606272078481,0.02757047481885433,0.023358214162811856,746,407,19375,B
Vanguard-class submarine,32,0.10534355129832187,0.023166521727672806,0.03267993045525909,574,278,24742,B
Scandinavia,34,0.12272694788956778,0.04651341308963868,0.0036378651889165435,4810,2068,64869,B
Aurel Stein,29,0.11083428001525136,0.016527766957604984,0.03515518936118373,477,244,30622,B
"Fort Collins, Colorado",41,0.10498665326448493,0.038344265196229306,0.008506161157143748,2004,1067,57186,B
Rafael Trujillo,63,0.07766379879884173,0.022010501320129036,0.008021712899735776,3032,1631,67446,B
Li Peng,36,0.10858011124794337,0.037931154818828916,0.024724458354376786,719,362,32981,B
Roman Polanski,47,0.1252060709841302,0.061510616153875965,0.003683011598587017,6106,2087,139062,B
Crowded House,38,0.12761206430502597,0.06122786858187306,0.00830274959984278,2317,908,57231,B
Chives,52,0.07564366724748174,0.008159822784951707,0.028412828751068184,750,466,21456,B
My Neighbor Totoro,41,0.09048251315639447,0.02306493906720814,0.0112872705193085,1781,966,51946,B
Joseph Henry,41,0.08692584286016476,0.022423348523567338,0.028059789062234056,719,409,28575,B
